"GEOID","Region"
"51810046225","Virginia Beach"
"51810042000","Virginia Beach"
"51810990100","Virginia Beach"
"51810046224","Virginia Beach"
"51810046220","Virginia Beach"
"51810041004","Virginia Beach"
"51810041200","Virginia Beach"
"51810041400","Virginia Beach"
"51810046204","Virginia Beach"
"51810046206","Virginia Beach"
"51810046207","Virginia Beach"
"51810046211","Virginia Beach"
"51810046212","Virginia Beach"
"51810046219","Virginia Beach"
"51810045803","Virginia Beach"
"51810045805","Virginia Beach"
"51810045806","Virginia Beach"
"51810041600","Virginia Beach"
"51810041801","Virginia Beach"
"51810041802","Virginia Beach"
"51810045426","Virginia Beach"
"51810045427","Virginia Beach"
"51810046213","Virginia Beach"
"51810046214","Virginia Beach"
"51810046216","Virginia Beach"
"51810046011","Virginia Beach"
"51810046012","Virginia Beach"
"51810046013","Virginia Beach"
"51810046014","Virginia Beach"
"51810046015","Virginia Beach"
"51810046016","Virginia Beach"
"51810040000","Virginia Beach"
"51810040200","Virginia Beach"
"51810040402","Virginia Beach"
"51810040403","Virginia Beach"
"51810040404","Virginia Beach"
"51810040600","Virginia Beach"
"51810040801","Virginia Beach"
"51810040802","Virginia Beach"
"51810041002","Virginia Beach"
"51810041003","Virginia Beach"
"51810045414","Virginia Beach"
"51810045415","Virginia Beach"
"51810045417","Virginia Beach"
"51810045420","Virginia Beach"
"51810045421","Virginia Beach"
"51810045422","Virginia Beach"
"51810045423","Virginia Beach"
"51810045424","Virginia Beach"
"51810045428","Virginia Beach"
"51810045601","Virginia Beach"
"51810045603","Virginia Beach"
"51810045604","Virginia Beach"
"51810045801","Virginia Beach"
"51810042400","Virginia Beach"
"51810042600","Virginia Beach"
"51810042801","Virginia Beach"
"51810045807","Virginia Beach"
"51810045808","Virginia Beach"
"51810045809","Virginia Beach"
"51810045810","Virginia Beach"
"51810046002","Virginia Beach"
"51810046005","Virginia Beach"
"51810046006","Virginia Beach"
"51810046009","Virginia Beach"
"51810046010","Virginia Beach"
"51810044003","Virginia Beach"
"51810044004","Virginia Beach"
"51810044200","Virginia Beach"
"51810044401","Virginia Beach"
"51810044402","Virginia Beach"
"51810044600","Virginia Beach"
"51810044805","Virginia Beach"
"51810044806","Virginia Beach"
"51810044807","Virginia Beach"
"51810044808","Virginia Beach"
"51810045000","Virginia Beach"
"51810045200","Virginia Beach"
"51810045405","Virginia Beach"
"51810045406","Virginia Beach"
"51810046217","Virginia Beach"
"51810045408","Virginia Beach"
"51810045412","Virginia Beach"
"51810043004","Virginia Beach"
"51810042802","Virginia Beach"
"51810043002","Virginia Beach"
"51810043003","Virginia Beach"
"51810043800","Virginia Beach"
"51810043200","Virginia Beach"
"51810045425","Virginia Beach"
"51810043600","Virginia Beach"
"51810042201","Virginia Beach"
"51810042202","Virginia Beach"
"51810045407","Virginia Beach"
"51810044001","Virginia Beach"
"51810043400","Virginia Beach"
"51830370300","Virginia Beach"
"51830370200","Virginia Beach"
"51830370100","Virginia Beach"
"53033004302","Puget"
"53033004700","Puget"
"53033004400","Puget"
"53033004500","Puget"
"53033004600","Puget"
"53033005100","Puget"
"53033004800","Puget"
"53033002600","Puget"
"53033005000","Puget"
"53033002800","Puget"
"53033002900","Puget"
"53033003000","Puget"
"53033003100","Puget"
"53033003200","Puget"
"53033003300","Puget"
"53033003400","Puget"
"53033003500","Puget"
"53033003600","Puget"
"53033003800","Puget"
"53033003900","Puget"
"53033004000","Puget"
"53033002700","Puget"
"53033004200","Puget"
"53033004301","Puget"
"53033008002","Puget"
"53033008100","Puget"
"53033008200","Puget"
"53033008300","Puget"
"53033008400","Puget"
"53033008500","Puget"
"53033004900","Puget"
"53033000900","Puget"
"53033001000","Puget"
"53033005200","Puget"
"53033005301","Puget"
"53033005302","Puget"
"53033005400","Puget"
"53033005600","Puget"
"53033005700","Puget"
"53033005801","Puget"
"53033005802","Puget"
"53033005900","Puget"
"53033006000","Puget"
"53033006100","Puget"
"53033006200","Puget"
"53033006300","Puget"
"53033006400","Puget"
"53033006500","Puget"
"53033006600","Puget"
"53033006700","Puget"
"53033006800","Puget"
"53033006900","Puget"
"53033007000","Puget"
"53033007100","Puget"
"53033007200","Puget"
"53033007300","Puget"
"53033007401","Puget"
"53033007402","Puget"
"53033007500","Puget"
"53033007600","Puget"
"53033007700","Puget"
"53033007800","Puget"
"53033007900","Puget"
"53033008001","Puget"
"53033029502","Puget"
"53033029503","Puget"
"53033029504","Puget"
"53033029601","Puget"
"53033029602","Puget"
"53033029700","Puget"
"53033029801","Puget"
"53033029802","Puget"
"53033029901","Puget"
"53033001100","Puget"
"53033001200","Puget"
"53033001300","Puget"
"53033001400","Puget"
"53033001500","Puget"
"53033001600","Puget"
"53033001701","Puget"
"53033001702","Puget"
"53033001800","Puget"
"53033001900","Puget"
"53033002000","Puget"
"53033002100","Puget"
"53033002200","Puget"
"53033002400","Puget"
"53033002500","Puget"
"53033029101","Puget"
"53033029102","Puget"
"53033029203","Puget"
"53033029204","Puget"
"53033029205","Puget"
"53033029206","Puget"
"53033029303","Puget"
"53033029304","Puget"
"53033029305","Puget"
"53033029306","Puget"
"53033029307","Puget"
"53033029403","Puget"
"53033029405","Puget"
"53033029406","Puget"
"53033004100","Puget"
"53033029408","Puget"
"53033031100","Puget"
"53033031202","Puget"
"53033031204","Puget"
"53033031205","Puget"
"53033031206","Puget"
"53033031301","Puget"
"53033031302","Puget"
"53033031400","Puget"
"53033031501","Puget"
"53033029902","Puget"
"53033030003","Puget"
"53033030004","Puget"
"53033030005","Puget"
"53033030006","Puget"
"53033030100","Puget"
"53033030201","Puget"
"53033030202","Puget"
"53033030304","Puget"
"53033030305","Puget"
"53033030306","Puget"
"53033030308","Puget"
"53033030309","Puget"
"53033030310","Puget"
"53033030311","Puget"
"53033030312","Puget"
"53033030313","Puget"
"53033030314","Puget"
"53033030401","Puget"
"53033030403","Puget"
"53033030404","Puget"
"53033030501","Puget"
"53033030503","Puget"
"53033030504","Puget"
"53033030600","Puget"
"53033030700","Puget"
"53033030801","Puget"
"53033030802","Puget"
"53033030901","Puget"
"53033030902","Puget"
"53033031000","Puget"
"53033000100","Puget"
"53033000200","Puget"
"53033000300","Puget"
"53033000401","Puget"
"53033000402","Puget"
"53033000500","Puget"
"53033000600","Puget"
"53033000700","Puget"
"53033000800","Puget"
"53033032315","Puget"
"53033032316","Puget"
"53033032317","Puget"
"53033032318","Puget"
"53033032319","Puget"
"53033032320","Puget"
"53033032321","Puget"
"53033032322","Puget"
"53033032323","Puget"
"53033032324","Puget"
"53033032325","Puget"
"53033032326","Puget"
"53033032327","Puget"
"53033032328","Puget"
"53033032329","Puget"
"53033032401","Puget"
"53033032402","Puget"
"53033032500","Puget"
"53033032601","Puget"
"53033032602","Puget"
"53033032702","Puget"
"53033032703","Puget"
"53033032704","Puget"
"53033032800","Puget"
"53033990100","Puget"
"53033021906","Puget"
"53033022001","Puget"
"53033022003","Puget"
"53033022005","Puget"
"53033022006","Puget"
"53033029407","Puget"
"53033022102","Puget"
"53033022201","Puget"
"53033022202","Puget"
"53033022203","Puget"
"53033022300","Puget"
"53033022400","Puget"
"53033022500","Puget"
"53033022603","Puget"
"53033022604","Puget"
"53033022605","Puget"
"53033022606","Puget"
"53033022701","Puget"
"53033022702","Puget"
"53033022703","Puget"
"53033022801","Puget"
"53033022802","Puget"
"53033022803","Puget"
"53033022901","Puget"
"53033022902","Puget"
"53033023000","Puget"
"53033023100","Puget"
"53033023201","Puget"
"53033023202","Puget"
"53033023300","Puget"
"53033023401","Puget"
"53033023403","Puget"
"53033023404","Puget"
"53033023500","Puget"
"53033023601","Puget"
"53033023603","Puget"
"53033023604","Puget"
"53033023700","Puget"
"53033023801","Puget"
"53033023803","Puget"
"53033023804","Puget"
"53033023900","Puget"
"53033024000","Puget"
"53033024100","Puget"
"53033024200","Puget"
"53033024300","Puget"
"53033024400","Puget"
"53033024500","Puget"
"53033024601","Puget"
"53033024602","Puget"
"53033024701","Puget"
"53033024702","Puget"
"53033024800","Puget"
"53033024901","Puget"
"53033024902","Puget"
"53033008600","Puget"
"53033008700","Puget"
"53033008800","Puget"
"53033008900","Puget"
"53033009000","Puget"
"53033009100","Puget"
"53033009200","Puget"
"53033009300","Puget"
"53033009400","Puget"
"53033009500","Puget"
"53033009600","Puget"
"53033009701","Puget"
"53033009702","Puget"
"53033009800","Puget"
"53033009900","Puget"
"53033010001","Puget"
"53033010002","Puget"
"53033010100","Puget"
"53033010200","Puget"
"53033010300","Puget"
"53033010401","Puget"
"53033010402","Puget"
"53033010500","Puget"
"53033010600","Puget"
"53033010701","Puget"
"53033010702","Puget"
"53033010800","Puget"
"53033010900","Puget"
"53033011001","Puget"
"53033011002","Puget"
"53033011101","Puget"
"53033011102","Puget"
"53033011200","Puget"
"53033011300","Puget"
"53033011401","Puget"
"53033011402","Puget"
"53033011500","Puget"
"53033011600","Puget"
"53033011700","Puget"
"53033011800","Puget"
"53033011900","Puget"
"53033012000","Puget"
"53033012100","Puget"
"53033020100","Puget"
"53033020200","Puget"
"53033020300","Puget"
"53033020401","Puget"
"53033020402","Puget"
"53033020500","Puget"
"53033020600","Puget"
"53033020700","Puget"
"53033020800","Puget"
"53033020900","Puget"
"53033021000","Puget"
"53033021100","Puget"
"53033021300","Puget"
"53033021400","Puget"
"53033021500","Puget"
"53033021600","Puget"
"53033021700","Puget"
"53033021802","Puget"
"53033021803","Puget"
"53033021804","Puget"
"53033021903","Puget"
"53033021904","Puget"
"53033021905","Puget"
"53033026400","Puget"
"53033026500","Puget"
"53033026600","Puget"
"53033026700","Puget"
"53033026801","Puget"
"53033026802","Puget"
"53033022101","Puget"
"53033027100","Puget"
"53033027200","Puget"
"53033027300","Puget"
"53033027400","Puget"
"53033027500","Puget"
"53033027600","Puget"
"53033027701","Puget"
"53033027702","Puget"
"53033024903","Puget"
"53033025001","Puget"
"53033025003","Puget"
"53033025005","Puget"
"53033025006","Puget"
"53033025101","Puget"
"53033025102","Puget"
"53033025200","Puget"
"53033025301","Puget"
"53033025302","Puget"
"53033025400","Puget"
"53033025500","Puget"
"53033025601","Puget"
"53033025602","Puget"
"53033025701","Puget"
"53033025702","Puget"
"53033025803","Puget"
"53033025804","Puget"
"53033025805","Puget"
"53033025806","Puget"
"53033026001","Puget"
"53033026002","Puget"
"53033026100","Puget"
"53033026200","Puget"
"53033026300","Puget"
"53033032010","Puget"
"53033032011","Puget"
"53033032102","Puget"
"53033032103","Puget"
"53033032104","Puget"
"53033032203","Puget"
"53033027000","Puget"
"53033032208","Puget"
"53033032210","Puget"
"53033032211","Puget"
"53033032212","Puget"
"53033032213","Puget"
"53033032214","Puget"
"53033032215","Puget"
"53033032307","Puget"
"53033027800","Puget"
"53033027900","Puget"
"53033028000","Puget"
"53033028100","Puget"
"53033028200","Puget"
"53033028300","Puget"
"53033028402","Puget"
"53033028403","Puget"
"53033028500","Puget"
"53033028600","Puget"
"53033028700","Puget"
"53033028801","Puget"
"53033028802","Puget"
"53033028901","Puget"
"53033028902","Puget"
"53033029001","Puget"
"53033029003","Puget"
"53033029004","Puget"
"53033031909","Puget"
"53033032002","Puget"
"53033032003","Puget"
"53033032005","Puget"
"53033032006","Puget"
"53033032007","Puget"
"53033032008","Puget"
"53033031706","Puget"
"53033031800","Puget"
"53033032309","Puget"
"53033032311","Puget"
"53033032313","Puget"
"53033031502","Puget"
"53033032207","Puget"
"53033031603","Puget"
"53033031604","Puget"
"53033031605","Puget"
"53033031703","Puget"
"53033031704","Puget"
"53033031705","Puget"
"53033031906","Puget"
"53033031907","Puget"
"53033031903","Puget"
"53033031904","Puget"
"53033031601","Puget"
"53033031908","Puget"
"53035080101","Puget"
"53035080102","Puget"
"53035080800","Puget"
"53035080900","Puget"
"53035081000","Puget"
"53035080700","Puget"
"53035081200","Puget"
"53035081400","Puget"
"53035090101","Puget"
"53035081100","Puget"
"53035080300","Puget"
"53035080400","Puget"
"53035080500","Puget"
"53035080200","Puget"
"53035091500","Puget"
"53035091600","Puget"
"53035091700","Puget"
"53035091800","Puget"
"53035091900","Puget"
"53035092000","Puget"
"53035092100","Puget"
"53035092200","Puget"
"53035092300","Puget"
"53035092400","Puget"
"53035092500","Puget"
"53035092600","Puget"
"53035092701","Puget"
"53035092704","Puget"
"53035092801","Puget"
"53035092802","Puget"
"53035092803","Puget"
"53035092901","Puget"
"53035092902","Puget"
"53035940000","Puget"
"53035940100","Puget"
"53035990100","Puget"
"53035090102","Puget"
"53035090201","Puget"
"53035090202","Puget"
"53035090300","Puget"
"53035090400","Puget"
"53035090501","Puget"
"53035090502","Puget"
"53035090700","Puget"
"53035090800","Puget"
"53035090900","Puget"
"53035091000","Puget"
"53035091100","Puget"
"53035091201","Puget"
"53035091203","Puget"
"53035091204","Puget"
"53035091301","Puget"
"53035091302","Puget"
"53035091400","Puget"
"53035080600","Puget"
"53053072309","Puget"
"53053072311","Puget"
"53053072312","Puget"
"53053072313","Puget"
"53053072405","Puget"
"53053072406","Puget"
"53053072407","Puget"
"53053072408","Puget"
"53053072409","Puget"
"53053072410","Puget"
"53053072503","Puget"
"53053072504","Puget"
"53053072505","Puget"
"53053072310","Puget"
"53053072507","Puget"
"53053072601","Puget"
"53053072602","Puget"
"53053072603","Puget"
"53053072800","Puget"
"53053072901","Puget"
"53053072903","Puget"
"53053072905","Puget"
"53053072906","Puget"
"53053072907","Puget"
"53053073001","Puget"
"53053073005","Puget"
"53053073006","Puget"
"53053073108","Puget"
"53053073110","Puget"
"53053073111","Puget"
"53053073113","Puget"
"53053073114","Puget"
"53053073115","Puget"
"53053073116","Puget"
"53053073117","Puget"
"53053073118","Puget"
"53053073119","Puget"
"53053073120","Puget"
"53053073121","Puget"
"53053073122","Puget"
"53053073123","Puget"
"53053073124","Puget"
"53053073125","Puget"
"53053073126","Puget"
"53053073200","Puget"
"53053073301","Puget"
"53053073302","Puget"
"53053073404","Puget"
"53053073405","Puget"
"53053073406","Puget"
"53053073407","Puget"
"53053073408","Puget"
"53053073500","Puget"
"53053940001","Puget"
"53053940002","Puget"
"53053940003","Puget"
"53053940004","Puget"
"53053940005","Puget"
"53053940006","Puget"
"53053940007","Puget"
"53053940008","Puget"
"53053940009","Puget"
"53053940010","Puget"
"53053940011","Puget"
"53053071805","Puget"
"53053071806","Puget"
"53053071807","Puget"
"53053071808","Puget"
"53053071901","Puget"
"53053071902","Puget"
"53053072000","Puget"
"53053072105","Puget"
"53053072106","Puget"
"53053072107","Puget"
"53053072108","Puget"
"53053072109","Puget"
"53053072111","Puget"
"53053072112","Puget"
"53053072305","Puget"
"53053072307","Puget"
"53053072308","Puget"
"53053062500","Puget"
"53053062600","Puget"
"53053062801","Puget"
"53053062802","Puget"
"53053062900","Puget"
"53053063000","Puget"
"53053063100","Puget"
"53053063200","Puget"
"53053063300","Puget"
"53053063400","Puget"
"53053063501","Puget"
"53053063502","Puget"
"53053070100","Puget"
"53053072506","Puget"
"53053060200","Puget"
"53053060300","Puget"
"53053060400","Puget"
"53053060500","Puget"
"53053060600","Puget"
"53053060700","Puget"
"53053060800","Puget"
"53053060903","Puget"
"53053060904","Puget"
"53053060905","Puget"
"53053060906","Puget"
"53053061001","Puget"
"53053061002","Puget"
"53053061100","Puget"
"53053061200","Puget"
"53053061300","Puget"
"53053061400","Puget"
"53053061500","Puget"
"53053061601","Puget"
"53053061602","Puget"
"53053061700","Puget"
"53053061800","Puget"
"53053061900","Puget"
"53053062000","Puget"
"53053062300","Puget"
"53053062400","Puget"
"53053071305","Puget"
"53053071306","Puget"
"53053071307","Puget"
"53053071309","Puget"
"53053071310","Puget"
"53053071403","Puget"
"53053071406","Puget"
"53053071407","Puget"
"53053071408","Puget"
"53053071409","Puget"
"53053071410","Puget"
"53053071411","Puget"
